doc_id,sentence_id,start_token,pos_ngram,phrase,book,chapter,section,macro_genre
Isaiah_3,20,51,NOUN_ADP_DET_NOUN_ADP,head of the daughters of,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,52,ADP_DET_NOUN_ADP_PROPN,of the daughters of Zion,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,53,DET_NOUN_ADP_PROPN_PUNCT,"the daughters of Zion ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,54,NOUN_ADP_PROPN_PUNCT_CCONJ,"daughters of Zion , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,55,ADP_PROPN_PUNCT_CCONJ_DET,"of Zion , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,56,PROPN_PUNCT_CCONJ_DET_SCONJ,"Zion , and the Because",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,57,PUNCT_CCONJ_DET_SCONJ_NOUN,", and the Because LORD",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,58,CCONJ_DET_SCONJ_NOUN_AUX,and the Because LORD will,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,59,DET_SCONJ_NOUN_AUX_VERB,the Because LORD will discover,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,6,SCONJ_NOUN_AUX_VERB_PRON,Because LORD will discover their,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,60,NOUN_AUX_VERB_PRON_ADJ,LORD will discover their secret,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,61,AUX_VERB_PRON_ADJ_NOUN,will discover their secret parts,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,62,VERB_PRON_ADJ_NOUN_PUNCT,discover their secret parts .,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,63,PRON_ADJ_NOUN_PUNCT_DET,their secret parts . the,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,64,ADJ_NOUN_PUNCT_DET_NOUN,secret parts . the daughters,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,20,65,NOUN_PUNCT_DET_NOUN_ADP,parts . the daughters of,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,1,ADP_NOUN_NOUN_PUNCT_CCONJ,"In bravery hoods , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,10,NOUN_NOUN_PUNCT_CCONJ_DET,"bravery hoods , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,100,NOUN_PUNCT_CCONJ_DET_NOUN,"hoods , and the vails",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,101,PUNCT_CCONJ_DET_NOUN_PUNCT,", and the vails .",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,102,CCONJ_DET_NOUN_PUNCT_ADP,and the vails . of,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,103,DET_NOUN_PUNCT_ADP_PRON,the vails . of their,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,104,NOUN_PUNCT_ADP_PRON_NOUN,vails . of their tinkling,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,105,PUNCT_ADP_PRON_NOUN_NOUN,. of their tinkling ornaments,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,11,ADP_PRON_NOUN_NOUN_ADP,of their tinkling ornaments about,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,12,PRON_NOUN_NOUN_ADP_PRON,their tinkling ornaments about their,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,13,NOUN_NOUN_ADP_PRON_NOUN,tinkling ornaments about their feet,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,14,NOUN_ADP_PRON_NOUN_PUNCT,"ornaments about their feet ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,15,ADP_PRON_NOUN_PUNCT_CCONJ,"about their feet , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,16,PRON_NOUN_PUNCT_CCONJ_DET,"their feet , and that",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,17,NOUN_PUNCT_CCONJ_DET_PRON,"feet , and that their",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,18,PUNCT_CCONJ_DET_PRON_NOUN,", and that their cauls",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,19,CCONJ_DET_PRON_NOUN_PUNCT,"and that their cauls ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,2,DET_PRON_NOUN_PUNCT_CCONJ,"that their cauls , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,20,PRON_NOUN_PUNCT_CCONJ_PRON,"their cauls , and their",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,21,NOUN_PUNCT_CCONJ_PRON_ADJ,"cauls , and their round",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,22,PUNCT_CCONJ_PRON_ADJ_NOUN,", and their round tires",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,23,CCONJ_PRON_ADJ_NOUN_ADP,and their round tires like,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,24,PRON_ADJ_NOUN_ADP_DET,their round tires like the,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,25,ADJ_NOUN_ADP_DET_NOUN,round tires like the moon,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,26,NOUN_ADP_DET_NOUN_NOUN,tires like the moon day,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,27,ADP_DET_NOUN_NOUN_PUNCT,"like the moon day ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,28,DET_NOUN_NOUN_PUNCT_DET,"the moon day , The",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,29,NOUN_NOUN_PUNCT_DET_NOUN,"moon day , The chains",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,3,NOUN_PUNCT_DET_NOUN_PUNCT,"day , The chains ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,30,PUNCT_DET_NOUN_PUNCT_CCONJ,", The chains , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,31,DET_NOUN_PUNCT_CCONJ_DET,"The chains , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,32,NOUN_PUNCT_CCONJ_DET_NOUN,"chains , and the bracelets",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,33,PUNCT_CCONJ_DET_NOUN_PUNCT,", and the bracelets ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,34,CCONJ_DET_NOUN_PUNCT_CCONJ,"and the bracelets , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,35,DET_NOUN_PUNCT_CCONJ_DET,"the bracelets , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,36,NOUN_PUNCT_CCONJ_DET_DET,"bracelets , and the the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,37,PUNCT_CCONJ_DET_DET_NOUN,", and the the mufflers",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,38,CCONJ_DET_DET_NOUN_PUNCT,"and the the mufflers ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,39,DET_DET_NOUN_PUNCT_DET,"the the mufflers , The",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,4,DET_NOUN_PUNCT_DET_NOUN,"the mufflers , The bonnets",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,40,NOUN_PUNCT_DET_NOUN_PUNCT,"mufflers , The bonnets ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,41,PUNCT_DET_NOUN_PUNCT_CCONJ,", The bonnets , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,42,DET_NOUN_PUNCT_CCONJ_DET,"The bonnets , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,43,NOUN_PUNCT_CCONJ_DET_NOUN,"bonnets , and the ornaments",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,44,PUNCT_CCONJ_DET_NOUN_ADP,", and the ornaments of",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,45,CCONJ_DET_NOUN_ADP_DET,and the ornaments of the,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,46,DET_NOUN_ADP_DET_PROPN,the ornaments of the Lord,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,47,NOUN_ADP_DET_PROPN_NOUN,ornaments of the Lord legs,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,48,ADP_DET_PROPN_NOUN_PUNCT,"of the Lord legs ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,49,DET_PROPN_NOUN_PUNCT_CCONJ,"the Lord legs , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,5,PROPN_NOUN_PUNCT_CCONJ_DET,"Lord legs , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,50,NOUN_PUNCT_CCONJ_DET_NOUN,"legs , and the headbands",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,51,PUNCT_CCONJ_DET_NOUN_PUNCT,", and the headbands ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,52,CCONJ_DET_NOUN_PUNCT_CCONJ,"and the headbands , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,53,DET_NOUN_PUNCT_CCONJ_DET,"the headbands , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,54,NOUN_PUNCT_CCONJ_DET_NOUN,"headbands , and the tablets",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,55,PUNCT_CCONJ_DET_NOUN_PUNCT,", and the tablets ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,56,CCONJ_DET_NOUN_PUNCT_AUX,"and the tablets , will",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,57,DET_NOUN_PUNCT_AUX_CCONJ,"the tablets , will and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,58,NOUN_PUNCT_AUX_CCONJ_DET,"tablets , will and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,59,PUNCT_AUX_CCONJ_DET_NOUN,", will and the earrings",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,6,AUX_CCONJ_DET_NOUN_PUNCT,"will and the earrings ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,60,CCONJ_DET_NOUN_PUNCT_DET,"and the earrings , The",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,61,DET_NOUN_PUNCT_DET_NOUN,"the earrings , The rings",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,62,NOUN_PUNCT_DET_NOUN_PUNCT,"earrings , The rings ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,63,PUNCT_DET_NOUN_PUNCT_CCONJ,", The rings , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,64,DET_NOUN_PUNCT_CCONJ_NOUN,"The rings , and nose",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,65,NOUN_PUNCT_CCONJ_NOUN_NOUN,"rings , and nose jewels",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,66,PUNCT_CCONJ_NOUN_NOUN_VERB,", and nose jewels take",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,67,CCONJ_NOUN_NOUN_VERB_PUNCT,"and nose jewels take ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,68,NOUN_NOUN_VERB_PUNCT_DET,"nose jewels take , The",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,69,NOUN_VERB_PUNCT_DET_ADJ,"jewels take , The changeable",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,7,VERB_PUNCT_DET_ADJ_NOUN,"take , The changeable suits",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,70,PUNCT_DET_ADJ_NOUN_ADP,", The changeable suits of",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,71,DET_ADJ_NOUN_ADP_NOUN,The changeable suits of apparel,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,72,ADJ_NOUN_ADP_NOUN_PUNCT,"changeable suits of apparel ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,73,NOUN_ADP_NOUN_PUNCT_CCONJ,"suits of apparel , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,74,ADP_NOUN_PUNCT_CCONJ_DET,"of apparel , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,75,NOUN_PUNCT_CCONJ_DET_NOUN,"apparel , and the mantles",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,76,PUNCT_CCONJ_DET_NOUN_ADP,", and the mantles away",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,77,CCONJ_DET_NOUN_ADP_PUNCT,"and the mantles away ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,78,DET_NOUN_ADP_PUNCT_CCONJ,"the mantles away , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,79,NOUN_ADP_PUNCT_CCONJ_DET,"mantles away , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,8,ADP_PUNCT_CCONJ_DET_NOUN,"away , and the wimples",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,80,PUNCT_CCONJ_DET_NOUN_PUNCT,", and the wimples ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,81,CCONJ_DET_NOUN_PUNCT_CCONJ,"and the wimples , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,82,DET_NOUN_PUNCT_CCONJ_DET,"the wimples , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,83,NOUN_PUNCT_CCONJ_DET_NOUN,"wimples , and the crisping",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,84,PUNCT_CCONJ_DET_NOUN_NOUN,", and the crisping pins",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,85,CCONJ_DET_NOUN_NOUN_PUNCT,"and the crisping pins ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,86,DET_NOUN_NOUN_PUNCT_DET,"the crisping pins , the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,87,NOUN_NOUN_PUNCT_DET_DET,"crisping pins , the The",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,88,NOUN_PUNCT_DET_DET_NOUN,"pins , the The glasses",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,89,PUNCT_DET_DET_NOUN_PUNCT,", the The glasses ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,9,DET_DET_NOUN_PUNCT_CCONJ,"the The glasses , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,90,DET_NOUN_PUNCT_CCONJ_DET,"The glasses , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,91,NOUN_PUNCT_CCONJ_DET_ADJ,"glasses , and the fine",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,92,PUNCT_CCONJ_DET_ADJ_NOUN,", and the fine linen",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,93,CCONJ_DET_ADJ_NOUN_PUNCT,"and the fine linen ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,94,DET_ADJ_NOUN_PUNCT_CCONJ,"the fine linen , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,21,95,ADJ_NOUN_PUNCT_CCONJ_DET,"fine linen , and the",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,1,CCONJ_ADP_ADJ_NOUN_ADV,And of sweet smell there,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,10,ADP_ADJ_NOUN_ADV_AUX,of sweet smell there shall,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,11,ADJ_NOUN_ADV_AUX_AUX,sweet smell there shall be,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,12,NOUN_ADV_AUX_AUX_VERB,smell there shall be stink,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,13,ADV_AUX_AUX_VERB_PUNCT,there shall be stink ;,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,14,AUX_AUX_VERB_PUNCT_CCONJ,shall be stink ; and,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,15,AUX_VERB_PUNCT_CCONJ_ADV,be stink ; and instead,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,16,VERB_PUNCT_CCONJ_ADV_PRON,stink ; and instead it,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,17,PUNCT_CCONJ_ADV_PRON_ADP,; and instead it of,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,18,CCONJ_ADV_PRON_ADP_DET,and instead it of a,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,19,ADV_PRON_ADP_DET_NOUN,instead it of a girdle,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,2,PRON_ADP_DET_NOUN_DET,it of a girdle a,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,20,ADP_DET_NOUN_DET_NOUN,of a girdle a rent,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,21,DET_NOUN_DET_NOUN_PUNCT,a girdle a rent ;,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,22,NOUN_DET_NOUN_PUNCT_CCONJ,girdle a rent ; and,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,23,DET_NOUN_PUNCT_CCONJ_ADV,a rent ; and instead,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,24,NOUN_PUNCT_CCONJ_ADV_ADV,rent ; and instead of,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,25,PUNCT_CCONJ_ADV_ADV_ADV,; and instead of well,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,26,CCONJ_ADV_ADV_ADV_AUX,and instead of well shall,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,27,ADV_ADV_ADV_AUX_VERB,instead of well shall set,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,28,ADV_ADV_AUX_VERB_NOUN,of well shall set hair,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,29,ADV_AUX_VERB_NOUN_NOUN,well shall set hair baldness,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,3,AUX_VERB_NOUN_NOUN_PUNCT,shall set hair baldness ;,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,30,VERB_NOUN_NOUN_PUNCT_CCONJ,set hair baldness ; and,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,31,NOUN_NOUN_PUNCT_CCONJ_ADV,hair baldness ; and instead,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,32,NOUN_PUNCT_CCONJ_ADV_ADP,baldness ; and instead of,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,33,PUNCT_CCONJ_ADV_ADP_DET,; and instead of a,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,34,CCONJ_ADV_ADP_DET_NOUN,and instead of a stomacher,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,35,ADV_ADP_DET_NOUN_DET,instead of a stomacher a,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,36,ADP_DET_NOUN_DET_VERB,of a stomacher a come,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,37,DET_NOUN_DET_VERB_NOUN,a stomacher a come girding,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,38,NOUN_DET_VERB_NOUN_ADP,stomacher a come girding of,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,39,DET_VERB_NOUN_ADP_NOUN,a come girding of sackcloth,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,4,VERB_NOUN_ADP_NOUN_PUNCT,come girding of sackcloth ;,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,40,NOUN_ADP_NOUN_PUNCT_CCONJ,girding of sackcloth ; and,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,41,ADP_NOUN_PUNCT_CCONJ_VERB,of sackcloth ; and burning,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,42,NOUN_PUNCT_CCONJ_VERB_ADV,sackcloth ; and burning instead,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,43,PUNCT_CCONJ_VERB_ADV_ADP,; and burning instead of,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,44,CCONJ_VERB_ADV_ADP_NOUN,and burning instead of beauty,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,45,VERB_ADV_ADP_NOUN_PUNCT,burning instead of beauty .,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,46,ADV_ADP_NOUN_PUNCT_PART,instead of beauty . to,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,47,ADP_NOUN_PUNCT_PART_VERB,of beauty . to pass,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,48,NOUN_PUNCT_PART_VERB_PUNCT,"beauty . to pass ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,49,PUNCT_PART_VERB_PUNCT_PRON,". to pass , that",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,22,5,PART_VERB_PUNCT_PRON_ADV,"to pass , that instead",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,1,ADJ_PRON_NOUN_ADP_DET,Thy thy mighty in the,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,10,PRON_NOUN_ADP_DET_NOUN,thy mighty in the war,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,11,NOUN_ADP_DET_NOUN_PUNCT,mighty in the war .,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,12,ADP_DET_NOUN_PUNCT_NOUN,in the war . men,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,13,DET_NOUN_PUNCT_NOUN_AUX,the war . men shall,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,14,NOUN_PUNCT_NOUN_AUX_VERB,war . men shall fall,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,15,PUNCT_NOUN_AUX_VERB_ADP,. men shall fall by,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,2,NOUN_AUX_VERB_ADP_DET,men shall fall by the,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,3,AUX_VERB_ADP_DET_NOUN,shall fall by the sword,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,4,VERB_ADP_DET_NOUN_PUNCT,"fall by the sword ,",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,23,5,ADP_DET_NOUN_PUNCT_CCONJ,"by the sword , and",Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,1,CCONJ_PRON_AUX_VERB_AUX,And she being desolate shall,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,10,PRON_AUX_VERB_AUX_VERB,she being desolate shall sit,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,11,AUX_VERB_AUX_VERB_ADP,being desolate shall sit upon,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,12,VERB_AUX_VERB_ADP_DET,desolate shall sit upon the,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,13,AUX_VERB_ADP_DET_NOUN,shall sit upon the ground,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,14,VERB_ADP_DET_NOUN_PUNCT,sit upon the ground .,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,15,ADP_DET_NOUN_PUNCT_PRON,upon the ground . her,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,16,DET_NOUN_PUNCT_PRON_VERB,the ground . her gates,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,17,NOUN_PUNCT_PRON_VERB_ADJ,ground . her gates shall,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,18,PUNCT_PRON_VERB_ADJ_NOUN,. her gates shall lament,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,2,PRON_VERB_ADJ_NOUN_CCONJ,her gates shall lament and,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,3,VERB_ADJ_NOUN_CCONJ_NOUN,gates shall lament and mourn,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,4,ADJ_NOUN_CCONJ_NOUN_PUNCT,shall lament and mourn ;,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_3,24,5,NOUN_CCONJ_NOUN_PUNCT_CCONJ,lament and mourn ; and,Isaiah,3,Isaiah_1_35,Prophetic
Isaiah_4,1,1,CCONJ_ADP_NUM_NOUN_PUNCT,"AND of one man ,",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,10,ADP_NUM_NOUN_PUNCT_VERB,"of one man , saying",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,11,NUM_NOUN_PUNCT_VERB_PUNCT,"one man , saying ,",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,12,NOUN_PUNCT_VERB_PUNCT_PRON,"man , saying , We",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,13,PUNCT_VERB_PUNCT_PRON_AUX,", saying , We will",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,14,VERB_PUNCT_PRON_AUX_VERB,"saying , We will eat",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,15,PUNCT_PRON_AUX_VERB_PRON,", We will eat our",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,16,PRON_AUX_VERB_PRON_ADP,We will eat our in,Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,17,AUX_VERB_PRON_ADP_ADJ,will eat our in own,Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,18,VERB_PRON_ADP_ADJ_NOUN,eat our in own bread,Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,19,PRON_ADP_ADJ_NOUN_PUNCT,"our in own bread ,",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,2,ADP_ADJ_NOUN_PUNCT_CCONJ,"in own bread , and",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,20,ADJ_NOUN_PUNCT_CCONJ_VERB,"own bread , and wear",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,21,NOUN_PUNCT_CCONJ_VERB_PRON,"bread , and wear our",Isaiah,4,Isaiah_1_35,Prophetic
Isaiah_4,1,22,PUNCT_CCONJ_VERB_PRON_ADJ,", and wear our own",Isaiah,4,Isaiah_1_35,Prophetic
